구,단지명,면적,매매가,2개월전,2개월평균,최근거래,최근일자,괴리율,추세,전세평균,전세범위,매매건수,전세건수,준공,연식,여의도,청계산,독립문,통근가중,KB전세가율,할인율,갭,갭대출,갭필요현금,실거주대출,실거주필요현금,총점_갭,총점_실거주,총점_전월세,S1,S2,S3,S4,S5,S6,S7,S8
동대문구,청량리역롯데캐슬 SKY-L65,84㎡,19.07,18.9,19.07,19.17,02.17,1.4,0.5,8.39,7.2~9.5,14,18,2023,3,29,35,20,32.6,54.7,-76.9,10.68,,11.31,6.0,13.7,6.55,6.75,7.1,4,10,8,7,8,10,4,6
동대문구,휘경베스트빌현대,59㎡,6.02,6.5,6.02,6.19,03.14,-4.8,-5.1,,3.1~3.1,6,1,2000,26,29,35,20,32.6,54.7,39.3,,,,4.21,1.94,4.9,5.55,6.2,2,4,6,7,8,5,10,6
동대문구,래미안크레시티,84㎡,17.15,16.95,17.15,18.0,02.28,6.2,1.6,7.29,5.0~8.5,8,18,2014,12,29,35,20,32.6,54.7,-59.1,9.86,,10.43,6.0,11.72,7.0,6.95,7.0,6,10,8,7,8,7,4,6
동대문구,전농SK,59㎡,9.45,9.2,9.45,9.4,02.14,2.2,4.0,4.29,3.3~5.0,5,17,2000,26,29,35,20,32.6,54.7,4.6,5.16,1.71,3.76,6.0,3.76,6.8,6.85,6.7,8,6,6,7,8,5,6,6
동대문구,래미안아름숲,84㎡,12.73,12.25,12.73,13.4,02.19,9.4,4.0,5.95,5.2~6.7,8,4,2012,14,29,35,20,32.6,54.7,-18.1,6.78,0.05,7.15,6.0,7.15,7.6,7.45,7.2,8,10,8,7,8,7,4,6
동대문구,전농우성,59㎡,6.93,6.35,6.93,6.9,02.21,8.7,11.4,3.68,3.0~4.2,5,10,1992,34,29,35,20,32.6,54.7,30.1,3.25,1.17,2.23,4.85,2.23,7.3,7.55,7.0,10,4,6,7,8,5,10,6
동대문구,한신,84㎡,9.57,,9.57,9.7,03.15,,1.1,5.08,4.5~5.6,3,5,1997,29,29,35,20,32.6,54.7,11.2,4.49,0.92,3.89,6.0,3.89,6.0,6.25,6.3,6,6,3,7,8,5,8,6
동대문구,동대문더퍼스트데시앙,84㎡,11.65,10.2,11.65,11.3,02.06,10.8,11.0,6.35,6.2~6.5,4,2,2019,7,29,35,20,32.6,54.7,-8.1,5.3,,5.68,6.0,6.03,7.8,7.75,7.3,10,8,6,7,8,9,4,6
동대문구,은하수드림필,84㎡,7.0,6.94,7.0,7.0,01.30,0.9,0.9,,,2,0,2006,20,29,35,20,32.6,54.7,35.1,,,,4.9,2.25,5.25,5.85,6.2,4,4,3,7,8,6,10,6
동대문구,휘경제이스카이아파트,84㎡,6.54,,6.54,6.35,02.11,,0.9,,5.0~5.0,3,1,2016,10,29,35,20,32.6,54.7,39.3,,,,4.58,2.11,5.4,6.15,6.5,4,4,3,7,8,9,10,6
동대문구,청량리역한양수자인그라시엘,84㎡,17.05,16.6,17.05,16.5,02.28,-0.6,0.1,7.85,7.2~9.5,6,15,2023,3,29,35,20,32.6,54.7,-58.1,9.2,,9.76,6.0,11.61,6.35,6.55,6.9,4,10,6,7,8,10,4,6
동대문구,대림,84㎡,8.03,,8.03,8.45,02.23,,2.5,,,3,0,2003,23,29,35,20,32.6,54.7,25.5,,,,5.62,2.59,6.1,6.45,6.4,6,6,3,7,8,5,10,6
동대문구,래미안크레시티,59㎡,15.75,15.8,15.75,16.0,02.24,1.3,1.6,6.26,4.4~7.0,6,11,2014,12,29,35,20,32.6,54.7,-58.9,9.49,,10.01,6.0,10.27,6.8,6.75,6.8,6,10,6,7,8,7,4,6
동대문구,동대문롯데캐슬노블레스,84㎡,17.17,16.9,17.17,17.5,02.07,3.6,1.8,7.25,6.8~7.8,4,6,2018,8,29,35,20,32.6,54.7,-59.2,9.92,,10.49,6.0,11.74,6.9,6.95,7.0,6,10,6,7,8,9,4,6
동대문구,쌍용,59㎡,9.25,8.55,9.25,9.2,03.08,7.6,5.7,3.91,3.7~4.1,8,4,2000,26,29,35,20,32.6,54.7,6.7,5.34,2.09,3.56,6.0,3.56,7.1,7.25,7.0,8,6,8,7,8,5,8,6
동대문구,래미안엘리니티,59㎡,15.0,14.9,15.0,15.0,01.30,0.7,0.7,7.28,6.8~7.5,2,4,2022,4,29,35,20,32.6,54.7,-51.4,7.72,,8.21,6.0,9.49,6.05,6.25,6.6,4,10,3,7,8,10,4,6
동대문구,전농동삼성래미안,59㎡,8.6,,8.6,8.2,02.27,,-8.9,4.1,4.1~4.1,2,2,2000,26,29,35,20,32.6,54.7,13.2,4.5,1.9,2.79,6.0,2.79,4.8,5.25,5.9,2,6,3,7,8,5,8,6
동대문구,태솔아파트3차,59㎡,5.39,5.4,5.39,5.395,01.30,-0.1,-0.1,,,2,0,2018,8,29,35,20,32.6,54.7,45.6,,,,3.77,1.68,4.8,5.65,6.3,2,4,3,7,8,9,10,6
동대문구,청계벽산메가트리움,59㎡,7.55,7.58,7.55,7.4,02.04,-2.4,-0.4,,5.0~5.0,3,1,2006,20,29,35,20,32.6,54.7,23.8,,,,5.28,2.43,4.65,5.35,6.0,2,4,3,7,8,6,10,6
동대문구,쌍용,84㎡,9.97,8.2,9.97,9.95,02.26,21.3,4.8,4.85,4.7~5.0,5,3,2000,26,29,35,20,32.6,54.7,7.5,5.12,1.15,4.3,6.0,4.3,6.9,7.05,6.8,8,6,6,7,8,5,8,6
동대문구,주공2,59㎡,7.5,7.9,7.5,7.5,01.30,-5.1,-5.1,3.39,2.5~3.9,2,3,2001,25,29,35,20,32.6,54.7,24.3,4.11,1.86,2.42,5.25,2.42,4.6,5.25,5.9,2,4,3,7,8,5,10,6
동대문구,답십리대우,59㎡,9.25,8.8,9.25,8.3,02.26,-5.7,5.1,,3.8~3.8,3,1,2002,24,29,35,20,32.6,54.7,6.7,,,,6.0,3.56,6.6,6.75,6.5,8,6,3,7,8,5,8,6
동대문구,장안현대홈타운(336),84㎡,11.57,10.9,11.57,11.3,02.28,3.7,5.5,5.96,5.7~6.4,9,6,2003,23,29,35,20,32.6,54.7,-7.3,5.61,0.04,5.95,6.0,5.95,7.2,7.05,6.9,8,8,8,7,8,5,4,6
동대문구,동답한신,84㎡,7.17,,7.17,7.1,02.26,,4.8,,3.5~3.5,3,1,1992,34,29,35,20,32.6,54.7,33.5,,,,5.02,2.31,6.4,6.75,6.5,8,4,3,7,8,5,10,6
동대문구,신현대,84㎡,9.32,8.65,9.32,9.9,02.07,14.5,5.9,4.42,3.3~5.1,5,5,1989,37,29,35,20,32.6,54.7,13.6,4.9,1.58,3.63,6.0,3.63,7.0,7.25,7.0,8,6,6,7,8,7,8,6
동대문구,답십리청솔우성,84㎡,9.5,9.8,9.5,9.5,02.07,-3.1,-3.1,5.25,5.2~5.3,2,2,2000,26,29,35,20,32.6,54.7,11.9,4.25,0.75,3.81,6.0,3.81,4.8,5.25,5.9,2,6,3,7,8,5,8,6
동대문구,우성그린,84㎡,8.14,7.6,8.14,8.1,01.27,6.6,7.1,4.42,3.9~5.0,3,2,1997,29,29,35,20,32.6,54.7,24.5,3.72,1.28,2.62,5.7,2.62,7.0,7.2,6.7,9,6,3,7,8,5,10,6
동대문구,동일스위트리버,84㎡,8.85,,8.85,8.98,02.21,,0.9,5.03,4.0~6.0,4,6,2007,19,29,35,20,32.6,54.7,17.9,3.82,0.97,3.04,6.0,3.04,5.85,6.35,6.6,4,6,6,7,8,6,10,6
동대문구,동서울한양,59㎡,6.14,,6.14,6.3,03.07,,8.2,3.5,3.0~3.9,3,5,1989,37,29,35,20,32.6,54.7,38.0,2.64,0.8,1.98,4.3,1.98,6.8,7.2,6.8,9,4,3,7,8,7,10,6
동대문구,청량리역해링턴플레이스,59㎡,13.0,13.45,13.0,13.0,01.23,-3.3,-3.3,,7.0~7.0,2,1,2023,3,29,35,20,32.6,54.7,-31.2,,,,6.0,7.43,5.45,5.75,6.4,2,10,3,7,8,10,4,6
동대문구,한신아파트,59㎡,9.85,8.5,9.85,10.1,02.25,18.8,12.0,3.84,3.5~4.1,4,4,2004,22,29,35,20,32.6,54.7,0.6,6.01,2.16,4.18,6.0,4.18,7.4,7.35,6.9,10,6,6,7,8,5,6,6
동대문구,한신아파트,84㎡,10.83,9.95,10.83,11.8,03.07,18.6,26.7,5.03,4.0~6.0,5,7,2004,22,29,35,20,32.6,54.7,-0.4,5.8,0.97,5.19,6.0,5.19,7.6,7.35,6.9,10,8,6,7,8,5,4,6
동대문구,래미안엘파인아파트,84㎡,9.72,9.3,9.72,10.15,02.25,9.1,2.8,6.25,6.0~6.5,8,2,2011,15,29,35,20,32.6,54.7,9.8,3.47,,3.79,6.0,4.04,6.6,6.95,7.0,6,6,8,7,8,7,8,6
동대문구,청계한신휴플러스,59㎡,13.5,13.1,13.5,13.5,01.26,3.1,3.1,,3.3~3.3,2,1,2010,16,29,35,20,32.6,54.7,-36.2,,,,6.0,7.95,6.45,6.35,6.4,6,10,3,7,8,6,4,6
동대문구,래미안엘리니티,84㎡,17.2,,17.2,17.9,02.04,,8.5,8.59,8.0~9.0,2,4,2022,4,29,35,20,32.6,54.7,-59.5,8.61,,9.18,6.0,11.77,7.55,7.5,7.1,9,10,3,7,8,10,4,6
동대문구,홍릉동부,59㎡,8.85,8.3,8.85,8.8,02.26,6.0,6.6,,4.2~4.2,3,1,2001,25,29,35,20,32.6,54.7,10.7,,,,6.0,3.04,6.6,6.75,6.5,8,6,3,7,8,5,8,6
동대문구,대우,84㎡,8.88,8.15,8.88,8.88,01.25,9.0,0.4,4.58,4.2~5.1,3,6,2001,25,29,35,20,32.6,54.7,17.6,4.3,1.42,3.08,6.0,3.08,5.5,5.95,6.2,4,6,3,7,8,5,10,6
동대문구,동아,59㎡,8.39,7.8,8.39,8.5,02.25,9.0,9.3,3.84,3.3~4.3,5,5,1997,29,29,35,20,32.6,54.7,15.3,4.55,2.03,2.7,5.87,2.7,7.3,7.5,7.0,9,6,6,7,8,5,10,6
동대문구,동양1차,59㎡,6.35,,6.35,5.8,02.19,,-15.9,,,2,0,2000,26,29,35,20,32.6,54.7,35.9,,,,4.44,2.04,4.6,5.25,5.9,2,4,3,7,8,5,10,6
동대문구,현대,59㎡,8.0,7.4,8.0,8.1,02.07,9.5,6.6,4.34,4.0~4.6,4,8,2000,26,29,35,20,32.6,54.7,19.3,3.66,1.26,2.58,5.6,2.58,7.0,7.25,6.9,8,6,6,7,8,5,10,6
동대문구,주공1,84㎡,8.8,9.0,8.8,8.8,01.24,-2.2,8.5,4.81,4.5~5.5,3,8,2001,25,29,35,20,32.6,54.7,18.4,3.99,1.19,2.99,6.0,2.99,7.0,7.2,6.7,9,6,3,7,8,5,10,6
동대문구,이편한세상청계센트럴포레,59㎡,15.6,15.2,15.6,16.7,02.13,9.9,1.6,7.07,6.7~7.7,4,11,2021,5,29,35,20,32.6,54.7,-57.4,8.53,,9.04,6.0,10.11,6.95,7.05,7.1,6,10,6,7,8,10,4,6
동대문구,대림e-편한세상,84㎡,10.75,10.7,10.75,10.75,01.23,0.5,0.5,,4.7~4.7,2,1,2003,23,29,35,20,32.6,54.7,0.3,,,,6.0,5.1,5.6,5.75,6.1,4,8,3,7,8,5,6,6
동대문구,홍릉동부,84㎡,8.95,,8.95,9.0,02.05,,1.1,,,2,0,2001,25,29,35,20,32.6,54.7,17.0,,,,6.0,3.15,6.1,6.45,6.4,6,6,3,7,8,5,10,6
동대문구,삼익,84㎡,8.4,8.0,8.4,8.8,02.25,10.0,3.5,,4.8~4.8,5,1,1997,29,29,35,20,32.6,54.7,22.1,,,,5.88,2.7,6.4,6.75,6.7,6,6,6,7,8,5,10,6
동대문구,두산,84㎡,10.04,9.45,10.04,10.5,02.12,11.1,6.2,,,3,0,2000,26,29,35,20,32.6,54.7,6.9,,,,6.0,4.37,6.9,6.95,6.6,8,8,3,7,8,5,8,6
동대문구,래미안엘파인아파트,59㎡,8.65,7.9,8.65,8.65,01.23,9.5,9.5,5.05,4.7~5.4,2,2,2011,15,29,35,20,32.6,54.7,12.7,3.6,0.95,2.84,6.0,2.84,7.0,7.2,6.8,9,6,3,7,8,7,8,6
동대문구,이수브라운스톤,84㎡,8.4,8.4,,8.4,01.20,0.0,0.9,5.15,4.5~5.8,3,2,2005,21,29,35,20,32.6,54.7,22.1,3.25,0.73,2.7,5.88,2.7,5.5,5.95,6.2,4,6,3,7,8,5,10,6
동대문구,용두두산위브,84㎡,13.05,13.05,,13.05,01.21,0.0,0.4,,6.6~6.6,2,1,2009,17,29,35,20,32.6,54.7,-21.0,,,,6.0,7.48,5.85,5.85,6.2,4,10,3,7,8,6,4,6
동대문구,청솔2차우성,84㎡,9.0,8.8,9.0,9.0,02.11,2.3,2.3,,,2,0,2000,26,29,35,20,32.6,54.7,16.5,,,,6.0,3.2,6.1,6.45,6.4,6,6,3,7,8,5,10,6
동대문구,래미안장안,84㎡,11.32,12.4,11.32,11.65,02.20,-6.0,2.5,6.18,5.6~7.0,5,8,2003,23,29,35,20,32.6,54.7,-5.0,5.14,,5.51,6.0,5.69,6.4,6.35,6.5,6,8,6,7,8,5,4,6
동대문구,롯데,59㎡,6.8,6.8,,6.8,01.20,0.0,-2.9,,3.2~3.2,2,1,2000,26,29,35,20,32.6,54.7,31.4,,,,4.76,2.19,4.6,5.25,5.9,2,4,3,7,8,5,10,6
동대문구,래미안위브,84㎡,16.99,16.85,16.99,16.98,02.13,0.8,3.4,7.31,6.5~8.0,4,15,2014,12,29,35,20,32.6,54.7,-57.6,9.68,,10.24,6.0,11.55,6.8,6.75,6.8,6,10,6,7,8,7,4,6
동대문구,힐스테이트청계,84㎡,16.15,16.15,,16.15,01.12,0.0,-1.5,7.22,5.8~8.0,2,10,2018,8,29,35,20,32.6,54.7,-49.8,8.93,,9.46,6.0,10.68,5.4,5.65,6.3,2,10,3,7,8,9,4,6
동대문구,중앙하이츠빌,84㎡,8.3,8.3,,8.3,01.17,0.0,1.2,,4.4~4.4,2,1,2002,24,29,35,20,32.6,54.7,23.0,,,,5.81,2.67,6.1,6.45,6.4,6,6,3,7,8,5,10,6
동대문구,신동아,59㎡,7.9,6.8,7.9,7.9,02.04,16.2,16.2,3.85,3.3~4.5,2,5,1994,32,29,35,20,32.6,54.7,20.3,4.05,1.68,2.54,5.53,2.54,7.0,7.25,6.7,10,4,3,7,8,5,10,6
동대문구,장한평월드메르디앙,84㎡,8.1,8.5,8.1,8.4,02.07,-1.2,-4.7,,,3,0,2006,20,29,35,20,32.6,54.7,24.9,,,,5.67,2.61,4.95,5.55,6.1,2,6,3,7,8,6,10,6
동대문구,휘경해모로프레스티지,84㎡,11.7,11.8,11.7,11.9,02.28,0.8,-0.8,7.6,6.0~10.0,3,3,2021,5,29,35,20,32.6,54.7,-8.5,4.1,,4.49,6.0,6.09,5.15,5.55,6.3,2,8,3,7,8,10,4,6
동대문구,대림e-편한세상,59㎡,9.97,9.45,9.97,9.95,02.04,5.3,5.6,4.4,3.8~5.2,3,9,2003,23,29,35,20,32.6,54.7,-0.6,5.57,1.6,4.3,6.0,4.3,6.4,6.35,6.3,8,6,3,7,8,5,4,6
동대문구,삼익,59㎡,7.43,7.15,7.43,7.4,02.04,3.5,3.8,3.13,3.1~3.1,3,3,1997,29,29,35,20,32.6,54.7,25.0,4.3,2.07,2.39,5.2,2.39,5.8,6.25,6.3,6,4,3,7,8,5,10,6
동대문구,래미안위브,59㎡,15.96,14.7,15.96,16.15,03.03,9.9,5.0,6.52,5.5~7.2,5,16,2014,12,29,35,20,32.6,54.7,-61.1,9.44,,9.97,6.0,10.49,7.4,7.25,7.0,8,10,6,7,8,7,4,6
동대문구,전농동신성미소지움,59㎡,12.25,10.8,12.25,12.25,02.11,13.4,13.4,5.1,4.3~5.7,2,8,2005,21,29,35,20,32.6,54.7,-23.6,7.15,0.9,6.65,6.0,6.65,7.6,7.25,6.7,10,10,3,7,8,5,4,6
동대문구,휘경해모로프레스티지,59㎡,10.2,9.65,10.2,10.2,02.25,5.7,5.7,5.65,5.0~6.7,2,3,2021,5,29,35,20,32.6,54.7,-2.9,4.55,0.35,4.54,6.0,4.54,6.95,7.05,6.9,8,8,3,7,8,10,4,6
동대문구,세양청마루,84㎡,7.88,,7.88,7.75,03.02,,-3.1,,,2,0,2005,21,29,35,20,32.6,54.7,26.9,,,,5.52,2.54,4.6,5.25,5.9,2,4,3,7,8,5,10,6
동대문구,답십리한화,84㎡,9.32,,9.32,9.55,02.21,,4.9,,,2,0,2001,25,29,35,20,32.6,54.7,13.6,,,,6.0,3.63,6.6,6.75,6.5,8,6,3,7,8,5,8,6
동대문구,롯데,84㎡,8.15,,8.15,8.15,02.11,,0.0,,,2,0,2000,26,29,35,20,32.6,54.7,24.4,,,,5.71,2.62,5.5,5.95,6.2,4,6,3,7,8,5,10,6
동대문구,휘경SK뷰,59㎡,13.05,,13.05,12.6,02.19,,-6.7,5.69,5.3~6.0,2,4,2019,7,29,35,20,32.6,54.7,-31.7,7.36,0.31,7.48,6.0,7.48,5.4,5.65,6.3,2,10,3,7,8,9,4,6
동대문구,힐스테이트청계,59㎡,14.95,,14.95,14.5,02.27,,-5.8,6.97,6.8~7.0,2,5,2018,8,29,35,20,32.6,54.7,-50.9,7.98,,8.47,6.0,9.44,5.4,5.65,6.3,2,10,3,7,8,9,4,6
동대문구,래미안미드카운티,59㎡,15.22,,15.22,15.45,02.26,,3.0,6.24,5.0~7.1,2,5,2019,7,29,35,20,32.6,54.7,-53.6,8.98,,9.48,6.0,9.72,6.6,6.65,6.7,6,10,3,7,8,9,4,6
동대문구,전농우성,84㎡,8.6,,8.6,8.5,02.12,,-2.3,,,2,0,1992,34,29,35,20,32.6,54.7,20.2,,,,6.0,2.79,4.9,5.45,6.0,2,6,3,7,8,5,10,6
동대문구,래미안아름숲,59㎡,9.2,,9.2,7.0,02.20,,-38.6,,,2,0,2012,14,29,35,20,32.6,54.7,7.2,,,,6.0,3.5,4.9,5.45,6.1,2,6,3,7,8,7,8,6
동대문구,장안힐스테이트,59㎡,10.45,,10.45,10.75,03.09,,1.4,5.39,4.7~6.0,4,4,2007,19,29,35,20,32.6,54.7,-5.5,5.06,0.61,4.79,6.0,4.79,6.45,6.45,6.6,6,8,6,7,8,6,4,6
동대문구,한신휴플러스그린파크,59㎡,9.5,,9.5,9.5,02.07,,0.0,4.62,4.2~5.0,2,2,2010,16,29,35,20,32.6,54.7,4.1,4.88,1.38,3.81,6.0,3.81,5.35,5.65,6.1,4,6,3,7,8,6,6,6
중랑구,동성1,59㎡,5.3,4.93,5.3,5.3,01.30,7.5,7.5,3.54,3.4~3.8,2,4,1993,33,39,39,33,39.0,63.0,21.1,1.76,0.17,1.65,3.71,1.65,6.9,6.3,6.3,9,4,3,5,6,5,10,10
중랑구,건영캐스빌,84㎡,8.27,,8.27,8.2,02.21,,-4.1,5.12,5.0~5.3,3,2,2006,20,39,39,33,39.0,63.0,-3.5,3.15,0.67,2.66,5.79,2.66,4.85,4.25,5.5,2,6,3,5,6,6,4,10
중랑구,프레미어스엠코,59㎡,8.9,,8.9,9.1,03.16,,4.6,,5.0~5.0,2,1,2013,13,39,39,33,39.0,63.0,-32.5,,,,6.0,3.1,6.7,5.85,6.2,8,6,3,5,6,7,4,10
중랑구,현대,84㎡,7.65,7.3,7.65,7.75,03.14,6.2,2.2,4.18,3.9~4.5,7,8,1994,32,39,39,33,39.0,63.0,4.2,3.47,1.17,2.46,5.35,2.46,6.1,5.45,6.1,6,4,6,5,6,5,6,10
중랑구,라온프라이빗,59㎡,9.45,9.5,9.45,9.45,01.30,-0.5,-0.5,,6.0~6.0,2,1,2020,6,39,39,33,39.0,63.0,-40.7,,,,6.0,3.76,5.0,4.55,5.8,2,6,3,5,6,9,4,10
중랑구,성원,84㎡,6.51,6.2,6.51,6.2,03.06,0.0,-0.5,4.04,3.5~4.8,15,8,1994,32,39,39,33,39.0,63.0,18.5,2.47,0.52,2.1,4.56,2.1,5.5,5.25,6.3,2,4,10,5,6,5,10,10
중랑구,두산4,84㎡,8.27,7.4,8.27,7.8,03.10,5.4,7.7,5.01,4.4~5.5,5,3,2000,26,39,39,33,39.0,63.0,-3.5,3.26,0.78,2.66,5.79,2.66,7.2,6.2,6.4,9,6,6,5,6,5,4,10
중랑구,늘푸른동아,84㎡,8.14,7.9,8.14,8.7,02.19,10.1,3.1,,,3,0,2002,24,39,39,33,39.0,63.0,-1.9,,,,5.7,2.62,6.0,5.15,5.8,6,6,3,5,6,5,4,10
중랑구,용마산모아엘가파크포레,84㎡,8.84,8.5,8.84,8.77,02.08,3.2,6.2,5.92,5.8~6.0,5,3,2023,3,39,39,33,39.0,63.0,-10.7,2.92,0.08,3.03,6.0,3.03,7.15,6.45,6.8,8,6,6,5,6,10,4,10
중랑구,동구햇살,84㎡,6.77,,6.77,6.2,03.03,,-10.0,,,3,0,2004,22,39,39,33,39.0,63.0,15.2,,,,4.74,2.18,4.8,4.55,5.6,2,4,3,5,6,5,10,10
중랑구,한국,59㎡,5.62,,5.62,5.65,02.26,,0.4,,1.5~1.5,3,1,1999,27,39,39,33,39.0,63.0,16.3,,,,3.93,1.75,5.4,5.05,5.8,4,4,3,5,6,5,10,10
중랑구,용마한신2,84㎡,7.29,7.87,7.29,7.29,01.31,-7.4,-7.4,,4.0~4.0,2,1,1998,28,39,39,33,39.0,63.0,8.7,,,,5.1,2.35,4.7,4.35,5.5,2,4,3,5,6,5,8,10
중랑구,데시앙,59㎡,7.01,,7.01,7.2,02.15,,1.6,1.43,1.4~1.7,3,102,2010,16,39,39,33,39.0,63.0,-4.4,5.58,3.48,2.26,4.91,2.26,5.75,5.05,5.8,6,4,3,5,6,6,4,10
중랑구,한일써너스빌,84㎡,8.85,,8.85,8.95,03.14,,-1.4,4.95,4.2~5.5,6,9,2003,23,39,39,33,39.0,63.0,-10.8,3.9,1.05,3.04,6.0,3.04,5.1,4.45,5.7,2,6,6,5,6,5,4,10
중랑구,용마한신,84㎡,6.6,6.0,6.6,6.6,01.31,10.0,10.0,,4.5~4.5,2,1,1990,36,39,39,33,39.0,63.0,17.4,,,,4.62,2.13,7.3,6.75,6.6,10,4,3,5,6,7,10,10
중랑구,두산3,84㎡,7.51,7.7,7.51,7.9,03.02,2.6,-2.7,5.18,5.0~5.5,5,3,1995,31,39,39,33,39.0,63.0,6.0,2.33,0.08,2.42,5.26,2.42,5.0,4.65,5.8,2,4,6,5,6,5,8,10
중랑구,브라운스톤태릉,84㎡,8.43,8.9,8.43,8.4,02.22,-5.6,-3.1,5.35,5.2~5.5,6,2,2004,22,39,39,33,39.0,63.0,-5.6,3.08,0.55,2.71,5.9,2.71,5.1,4.45,5.7,2,6,6,5,6,5,4,10
중랑구,용마산하늘채,84㎡,9.39,,9.39,9.3,03.13,,-8.8,6.32,6.3~6.3,3,2,2015,11,39,39,33,39.0,63.0,-17.6,3.07,,3.38,6.0,3.7,4.9,4.35,5.6,2,6,3,5,6,7,4,10
중랑구,신내 데시앙포레,84㎡,7.64,,7.64,7.7,03.06,,-0.5,3.45,2.3~5.4,4,16,2013,13,39,39,33,39.0,63.0,4.3,4.19,1.9,2.46,5.35,2.46,5.0,4.65,5.9,2,4,6,5,6,7,6,10
중랑구,신내역금강펜테리움센트럴파크,84㎡,9.03,,9.03,8.95,02.14,,6.6,5.33,4.7~5.7,3,5,2021,5,39,39,33,39.0,63.0,-13.1,3.7,0.67,3.33,6.0,3.33,6.85,6.15,6.5,8,6,3,5,6,10,4,10
중랑구,사가정센트럴아이파크,84㎡,13.67,14.0,13.67,14.0,03.12,0.0,1.5,6.64,6.3~7.0,11,4,2020,6,39,39,33,39.0,63.0,-71.2,7.03,,7.48,6.0,8.12,7.3,6.45,6.9,6,10,8,5,6,9,4,10
중랑구,면목동금호어울림아파트,84㎡,7.3,,7.3,7.7,03.10,,6.4,4.65,4.3~5.0,3,2,2005,21,39,39,33,39.0,63.0,8.6,2.65,0.46,2.35,5.11,2.35,6.5,5.85,6.1,8,4,3,5,6,5,8,10
중랑구,한신아파트상가동유치원동(103~109),59㎡,7.73,7.15,7.73,6.14,03.11,-14.1,4.0,4.28,3.4~5.0,8,8,1997,29,39,39,33,39.0,63.0,-15.1,3.45,1.13,2.49,5.41,2.49,6.8,5.95,6.4,8,4,8,5,6,5,4,10
중랑구,태영데시앙1,84㎡,8.7,,8.7,8.45,02.11,,-5.5,4.89,4.5~5.5,2,5,2003,23,39,39,33,39.0,63.0,-8.9,3.81,1.11,2.89,6.0,2.89,4.8,4.15,5.4,2,6,3,5,6,5,4,10
중랑구,새한,84㎡,5.95,,5.95,5.95,03.16,,-2.8,3.63,3.6~3.7,5,2,1998,28,39,39,33,39.0,63.0,25.5,2.32,0.54,1.85,4.17,1.85,5.1,4.85,5.9,2,4,6,5,6,5,10,10
중랑구,신내,59㎡,5.7,5.55,5.7,5.8,02.26,4.5,5.4,3.53,3.4~3.9,8,3,1996,30,39,39,33,39.0,63.0,15.1,2.17,0.46,1.77,3.99,1.77,7.1,6.55,6.7,8,4,8,5,6,5,10,10
중랑구,신안2,59㎡,5.67,,5.67,5.8,02.03,,4.5,,4.0~4.0,2,1,2000,26,39,39,33,39.0,63.0,15.6,,,,3.97,1.76,6.6,6.05,6.2,8,4,3,5,6,5,10,10
중랑구,화성.두산아파트,84㎡,7.72,,7.72,7.65,02.08,,-1.9,5.25,5.0~5.5,2,2,1995,31,39,39,33,39.0,63.0,3.3,2.47,0.15,2.49,5.4,2.49,4.6,4.15,5.4,2,4,3,5,6,5,6,10
중랑구,경남아너스빌,84㎡,7.0,6.5,7.0,6.75,02.11,3.8,-3.2,4.5,4.2~5.4,4,4,2007,19,39,39,33,39.0,63.0,12.4,2.5,0.4,2.25,4.9,2.25,5.05,4.75,5.9,2,4,6,5,6,6,8,10
중랑구,면목삼호101,84㎡,6.6,6.7,6.6,6.6,01.26,-1.5,-1.5,5.0,5.0~5.0,2,2,2000,26,39,39,33,39.0,63.0,17.4,1.6,,1.75,4.62,2.13,4.8,4.55,5.6,2,4,3,5,6,5,10,10
중랑구,신내우디안1단지,84㎡,7.46,7.4,7.46,7.7,02.24,4.1,5.6,4.53,4.0~5.0,6,5,2014,12,39,39,33,39.0,63.0,6.6,2.93,0.69,2.4,5.22,2.4,6.9,6.35,6.6,8,4,6,5,6,7,8,10
중랑구,동양엔파트,84㎡,7.2,,7.2,7.0,02.06,,-5.4,,5.0~5.0,2,1,2010,16,39,39,33,39.0,63.0,9.8,,,,5.04,2.32,4.75,4.45,5.6,2,4,3,5,6,6,8,10
중랑구,태영데시앙1,59㎡,7.1,,7.1,7.0,02.07,,-2.8,4.15,4.2~4.2,2,2,2003,23,39,39,33,39.0,63.0,-5.7,2.95,0.82,2.29,4.97,2.29,4.5,3.95,5.3,2,4,3,5,6,5,4,10
중랑구,벽산,59㎡,4.95,4.6,4.95,4.8,02.27,4.3,1.5,3.0,2.1~3.5,5,8,2000,26,39,39,33,39.0,63.0,26.3,1.95,0.46,1.54,3.46,1.54,6.3,5.85,6.3,6,4,6,5,6,5,10,10
중랑구,신안3,59㎡,5.48,,5.48,5.77,02.06,,11.0,,,2,0,2000,26,39,39,33,39.0,63.0,18.4,,,,3.84,1.7,7.2,6.55,6.4,10,4,3,5,6,5,10,10
중랑구,건영1,84㎡,6.96,,6.96,6.55,03.11,,-2.4,4.46,4.1~4.7,6,4,1997,29,39,39,33,39.0,63.0,12.9,2.5,0.41,2.24,4.87,2.24,5.0,4.65,5.8,2,4,6,5,6,5,8,10
중랑구,사가정센트럴아이파크,59㎡,12.11,,12.11,12.35,02.25,,4.0,,,2,0,2020,6,39,39,33,39.0,63.0,-80.3,,,,6.0,6.51,7.4,6.45,6.6,8,10,3,5,6,9,4,10
